Date,Open,High,Low,Close,Volume
8/11/2015 15:30:00,323.02,323.2,315,315.87,51237
8/13/2015 15:30:00,315,326.65,311.7,315.86,506085
8/14/2015 15:30:00,319.9,319.9,312.56,313.44,63854
8/17/2015 15:30:00,313.44,314,306.5,306.77,45417
8/18/2015 15:30:00,310.05,310.35,307,308.24,63390
8/19/2015 15:30:00,310,310,304.06,304.94,59166
8/20/2015 15:30:00,306.25,309,304.29,307.55,65541
8/21/2015 15:30:00,303.75,309.75,303,304.54,36949
8/24/2015 15:30:00,303.9,310.44,299.75,301.8,78584
8/25/2015 15:30:00,304.75,311.04,301.45,308.17,50568
8/26/2015 15:30:00,308.5,309.99,302.5,303.21,56983
8/27/2015 15:30:00,308.25,308.75,301.5,302.85,35980
8/28/2015 15:30:00,305,307,302,305.23,43170
8/31/2015 15:30:00,305,305.25,297.5,298.27,69408
9/1/2015 15:30:00,296.75,301.42,295.5,300.18,34852
9/2/2015 15:30:00,302.05,303.36,295.18,296.5,40575
9/3/2015 15:30:00,301.48,303.74,292.5,301.77,51799
9/4/2015 15:30:00,302.5,303.25,298.02,299.78,19538
9/7/2015 15:30:00,300.15,301.5,298,300.07,31004
9/8/2015 15:30:00,299.05,300.21,294,295.11,37289
9/9/2015 15:30:00,297,299.75,296.55,299.33,26234
9/10/2015 15:30:00,300,300.75,298.5,300.26,22946
9/11/2015 15:30:00,300.05,303,298.06,300.06,14192
9/14/2015 15:30:00,301,303.45,300,302.83,18457
9/15/2015 15:30:00,302,304.5,300,301.1,21365
9/16/2015 15:30:00,304.35,306.9,300.19,304.82,52025
9/18/2015 15:30:00,304.82,313,304.82,311.83,64894
9/21/2015 15:30:00,312.75,312.75,308.5,308.84,9914
9/22/2015 15:30:00,311,315,306.25,307.42,25332
9/23/2015 15:30:00,308.95,317.52,303,310.99,31449
9/24/2015 15:30:00,314.4,314.4,307.62,310.6,26846
9/28/2015 15:30:00,312.25,313.9,307.65,310.96,27813
